Latitude	Longitude	Altitude	Time	Cond.1[mS/m]	Inph.1[ppt]	Cond.2[mS/m]	Inph.2[ppt]	Cond.3[mS/m]	Inph.3[ppt]	Inv.Cond.1[mS/m]	Inv.Cond.2[mS/m]	Inv.Thick [m]	Inv.RMS[%]	Note
49.88117798	5.282370522	448.82	29:29.4	11.87	2.94	17.3	3.82	16.22	5.93	1.44	17.79	0.2	10	
49.88117968	5.282374963	448.912	29:30.0	10.26	2.97	17.32	3.82	16.91	5.23	1.3	18.04	0.2	6.2	
49.88118189	5.282374318	448.916	29:30.4	6.23	2.98	16.44	3.79	16.4	5.04	1.65	20.22	0.4	14.9	
49.88118286	5.282375875	448.891	29:30.9	6.39	3	15.76	3.78	15.42	5.03	1.55	19.01	0.4	15.5	
49.8811835	5.282381923	449.033	29:31.4	11.24	3.07	10.62	4.34	15.91	5.36	8.68	41.78	2.5	12.2	
49.88118484	5.282384157	449.007	29:31.9	7.84	3.06	3.76	4.13	14.73	5.17	4.28	19.04	1.2	46.2	
49.8811872	5.28239003	448.917	29:32.4	-0.55	3.03	11.28	3.66	15.41	4.92	-1	-1	-1	-1	
49.88118782	5.282398565	448.976	29:32.9	6.05	2.96	16.62	3.67	16.23	4.83	1.25	20.11	0.4	18.5	
49.88118874	5.282400585	449.009	29:33.4	4.03	2.98	14.79	3.65	14.61	4.85	0.87	432.03	3.7	21.2	
49.88119262	5.28240358	448.949	29:33.9	4.04	2.96	14.57	3.61	14.22	4.91	1.78	25.58	0.8	24.9	
49.88119469	5.282408522	448.908	29:34.4	5.46	2.99	12.31	3.64	13.38	4.89	1.23	16.46	0.4	10.4	
49.88119618	5.282413007	448.954	29:34.9	5.86	2.99	13.26	3.59	14.14	4.98	1.3	17.39	0.4	11.8	
49.88120026	5.282416222	448.957	29:35.4	3.35	2.97	13.36	3.59	14.71	5.01	0.78	24.33	0.7	27.9	
49.88120209	5.282421393	448.914	29:35.9	1.82	2.99	12.53	3.48	13.89	4.85	-1	-1	-1	-1	
49.88120273	5.282427102	448.948	29:36.4	2.76	2.95	12.77	3.59	13.53	5.15	-1	-1	-1	-1	
49.88120584	5.282432383	448.942	29:36.9	3.13	2.92	12.2	3.68	13.16	5.34	0.66	23.67	0.8	27.6	
49.88120667	5.28243798	448.88	29:37.4	3.2	2.9	12.05	3.79	13.2	5.47	0.77	22.09	0.8	22.6	
49.8812083	5.282442302	448.9	29:37.9	3.68	2.87	12.21	3.89	13.26	5.68	1.33	25.19	0.9	19.3	
49.88121266	5.282447137	448.818	29:38.4	3.83	2.87	12.67	3.89	14.12	5.73	1.42	26.82	0.9	19.5	
49.8812152	5.282454318	448.751	29:38.9	4.3	2.82	12.68	4.41	14.95	6.01	1.6	27.12	0.8	21	
49.88121755	5.282457938	448.751	29:39.4	2.41	2.84	12.12	3.83	14.27	5.45	-1	-1	-1	-1	
49.88122088	5.282463957	448.728	29:39.9	1.98	2.87	11.87	3.65	13.46	5.03	-1	-1	-1	-1	
49.88122301	5.282470855	448.743	29:40.4	2.69	2.87	12.02	3.83	13.3	5.21	-1	-1	-1	-1	
49.88122561	5.282474978	448.731	29:40.9	2.54	2.89	11.68	3.69	12.97	4.94	-1	-1	-1	-1	
49.88122763	5.282481338	448.7	29:41.4	2.16	2.91	11.31	3.67	12.63	4.76	-1	-1	-1	-1	
49.88122964	5.282487488	448.724	29:41.9	2.61	2.9	11.31	3.7	12.68	4.92	0.64	22.81	0.8	27.4	
49.88123236	5.282491033	448.74	29:42.4	2.1	2.9	11.09	3.63	12.68	4.8	-1	-1	-1	-1	
49.8812349	5.282498273	448.748	29:42.9	2.32	2.88	11.3	3.87	13.29	4.98	-1	-1	-1	-1	
49.88123736	5.28250237	448.7	29:43.5	1.5	2.9	11.03	3.6	12.91	4.84	-1	-1	-1	-1	
49.88123934	5.282505088	448.723	29:43.9	1.19	2.92	10.82	3.54	12.59	4.74	-1	-1	-1	-1	
49.88124156	5.282513112	448.714	29:44.4	1.73	2.9	11.07	3.71	12.62	5.18	-1	-1	-1	-1	
49.8812444	5.282517557	448.682	29:45.0	2.49	2.9	11.06	3.93	12.58	5.34	-1	-1	-1	-1	
49.88124666	5.282520418	448.74	29:45.4	2.02	2.89	10.86	3.72	12.03	5.11	-1	-1	-1	-1	
49.88124872	5.282527177	448.727	29:45.9	1.98	2.89	11.21	3.97	12.59	5.36	-1	-1	-1	-1	
49.88125083	5.282531367	448.697	29:46.4	0	2.97	10.24	3.57	12.33	5.03	-1	-1	-1	-1	
49.88125373	5.282535867	448.667	29:46.9	0.03	2.98	10.22	3.49	12.52	4.77	-1	-1	-1	-1	
49.88125702	5.282543993	448.621	29:47.4	2.94	2.88	11.86	3.77	13.25	5.1	0.67	23.84	0.8	25.1	
49.88126046	5.282548868	448.601	29:47.9	3.37	2.93	11.97	3.98	12.8	5.16	0.75	21.42	0.8	23.3	
49.88126268	5.282554332	448.595	29:48.4	3.55	2.89	12.19	3.9	13.34	5.22	0.78	22.32	0.8	23.2	
49.88126589	5.282561647	448.598	29:48.9	1.49	2.94	11.51	3.61	13.44	5.08	-1	-1	-1	-1	
49.88126818	5.282566453	448.635	29:49.4	1.45	2.94	11.6	3.6	13.41	5.08	-1	-1	-1	-1	
49.88126921	5.282572863	448.604	29:49.9	2.53	2.92	12.6	3.93	14.07	6.25	-1	-1	-1	-1	
49.88127297	5.282579912	448.569	29:50.4	3.22	2.98	13.84	4.5	14.53	8.42	0.86	431.04	3.7	29.1	
49.88127482	5.282586598	448.511	29:51.0	5.1	3.08	16.07	5.55	15.56	8.85	1.2	19.74	0.4	22.6	
49.88127622	5.282592383	448.529	29:51.4	5.4	3.07	16.11	4.78	16.03	6.73	1.24	19.86	0.4	18.3	
49.8812797	5.282597935	448.534	29:51.9	3.43	3.01	13.59	3.84	14.24	4.98	1.55	29.43	1	30.1	
49.88128171	5.282604077	448.561	29:52.4	2.74	2.92	11.81	3.66	12.66	4.72	0.64	22.77	0.8	27.1	
49.8812839	5.282607758	448.517	29:52.9	2.67	2.9	11.04	3.79	12.1	4.88	0.61	21.77	0.8	25.4	
49.88128602	5.28261391	448.535	29:53.4	2.14	2.9	10.65	3.72	11.88	4.91	-1	-1	-1	-1	
49.88128821	5.28261938	448.537	29:53.9	1	2.92	10.46	3.66	12.03	5.09	-1	-1	-1	-1	
49.88129111	5.282622815	448.503	29:54.4	1.05	2.93	10.66	3.6	12.26	4.82	-1	-1	-1	-1	
49.88129294	5.282630668	448.484	29:54.9	2.79	2.88	11.2	3.87	12.16	5.14	0.61	21.87	0.8	25.8	
49.88129611	5.282636102	448.424	29:55.4	2.33	2.88	10.78	3.88	11.92	5.31	-1	-1	-1	-1	
49.88129818	5.282640398	448.457	29:55.9	2.06	2.87	10.58	3.86	11.75	5.46	-1	-1	-1	-1	
49.88130073	5.282649773	448.42	29:56.4	2.4	2.87	10.87	4.11	12.3	5.84	-1	-1	-1	-1	
49.88130424	5.28265523	448.385	29:56.9	2.12	2.88	10.85	3.93	12.41	5.61	-1	-1	-1	-1	
49.8813058	5.282660358	448.367	29:57.4	2.06	2.89	10.97	3.88	12.44	5.34	-1	-1	-1	-1	
49.88130877	5.282667987	448.372	29:57.9	2.42	2.87	11.27	3.88	12.56	5.34	-1	-1	-1	-1	
49.88131097	5.282673432	448.38	29:58.4	1.78	2.9	11	3.69	12.35	5	-1	-1	-1	-1	
49.88131207	5.282678852	448.376	29:58.9	1.04	2.93	10.66	3.57	12.34	4.89	-1	-1	-1	-1	
49.8813158	5.282686283	448.36	29:59.4	1.95	2.92	11.89	3.61	13.46	5.07	-1	-1	-1	-1	
49.88131711	5.282693415	448.299	30:00.0	3.25	2.91	13.38	3.7	14.17	5.06	0.71	25.49	0.8	27.5	
49.88131933	5.28269908	448.277	30:00.4	3.5	2.92	13.27	3.75	13.84	5.04	1.51	28.6	1	28.3	
49.88132298	5.282705517	448.288	30:00.9	2.23	2.93	11.91	3.64	12.83	4.8	-1	-1	-1	-1	
49.88132499	5.282711855	448.272	30:01.4	2.43	2.9	11.5	3.73	12.59	4.79	-1	-1	-1	-1	
49.88132803	5.282715262	448.244	30:01.9	2.5	2.91	11.51	3.66	12.66	4.66	-1	-1	-1	-1	
49.88133083	5.282723303	448.17	30:02.4	1.75	2.92	11.35	3.63	12.67	4.68	-1	-1	-1	-1	
49.88133458	5.282729832	448.196	30:02.9	0.66	2.97	10.83	3.51	12.2	4.79	-1	-1	-1	-1	
49.88133701	5.282732708	448.237	30:03.4	0.71	2.96	10.24	3.51	11.65	4.59	-1	-1	-1	-1	
49.88133895	5.282741438	448.186	30:03.9	2.03	2.97	10.86	3.85	12.01	4.8	-1	-1	-1	-1	
49.88134266	5.28274672	448.181	30:04.4	3.42	2.89	11.58	3.7	12.53	4.72	1.26	23.8	0.9	19.6	
49.88134503	5.282751022	448.177	30:04.9	2.46	2.92	11.64	3.6	12.48	4.65	-1	-1	-1	-1	
49.88134852	5.282758013	448.194	30:05.4	2.5	2.92	11.25	3.66	12.07	4.68	-1	-1	-1	-1	
49.88135159	5.2827613	448.278	30:05.9	1.49	2.94	10.9	3.57	11.93	4.72	-1	-1	-1	-1	
49.88135384	5.282767382	448.24	30:06.4	1.34	2.95	10.84	3.53	12	4.72	-1	-1	-1	-1	
49.8813565	5.282775623	448.193	30:06.9	2.86	2.92	11.16	3.63	12.04	4.69	0.6	21.66	0.8	27.1	
49.88135796	5.282780673	448.197	30:07.4	2.66	2.91	11.33	3.64	12.27	4.67	0.62	22.07	0.8	26.5	
49.88135965	5.282788657	448.232	30:07.9	2.21	2.91	11.2	3.71	12.3	4.82	-1	-1	-1	-1	
49.88136348	5.282795567	448.273	30:08.4	2.35	2.91	10.64	3.74	12.13	4.61	-1	-1	-1	-1	
49.88136489	5.282800535	448.24	30:08.9	2.45	2.91	10.9	3.56	11.94	4.55	-1	-1	-1	-1	
49.88136835	5.282804932	448.224	30:09.4	1.93	2.94	10.75	3.57	12.06	4.57	-1	-1	-1	-1	
49.88137172	5.282810485	448.235	30:09.9	0.86	2.96	10.38	3.5	12.22	4.51	-1	-1	-1	-1	
49.88137429	5.282815423	448.299	30:10.4	-0.46	3.01	9.65	3.42	11.95	4.49	-1	-1	-1	-1	
49.8813783	5.282819098	448.346	30:10.9	-0.41	3.02	9.74	3.43	12.02	4.58	-1	-1	-1	-1	
49.88138029	5.282826612	448.36	30:11.4	2.59	2.93	11.48	3.83	12.85	5.08	-1	-1	-1	-1	
49.881383	5.282831058	448.379	30:11.9	2.89	2.92	12.07	3.97	13.45	5.21	0.68	24.2	0.8	26.4	
49.88138642	5.28283612	448.431	30:12.4	1.9	2.94	11.75	3.8	13.68	5.02	-1	-1	-1	-1	
49.88138912	5.28284441	448.416	30:12.9	3.04	2.95	12.73	3.94	14.51	5.11	0.77	24	0.7	29.9	
49.88139176	5.28284839	448.408	30:13.4	3.19	2.92	12.52	3.79	14.23	4.99	0.71	25.6	0.8	25.5	
49.88139376	5.282855478	448.397	30:13.9	2.61	2.92	12.52	3.93	14.53	5.16	-1	-1	-1	-1	
49.88139792	5.282862753	448.424	30:14.4	1.31	2.94	11.87	3.64	14.49	5.16	-1	-1	-1	-1	
49.88140034	5.282867992	448.477	30:14.9	0.9	2.97	11.83	3.58	14.5	4.97	-1	-1	-1	-1	
49.88140287	5.282875702	448.462	30:15.4	3.02	2.92	12.99	3.89	15.28	5.12	0.82	25.27	0.7	32.7	
49.88140689	5.282882283	448.481	30:15.9	3.82	2.92	13.26	3.78	15.11	4.8	1.16	25.26	0.7	23.3	
49.88140852	5.282888647	448.415	30:16.4	3.05	2.91	13.32	3.78	15.06	4.9	0.8	24.91	0.7	30.6	
49.88141204	5.282894382	448.387	30:16.9	2.44	2.93	12.7	3.62	15	4.87	-1	-1	-1	-1	
49.88141511	5.282901117	448.391	30:17.4	2.32	2.93	13	3.57	15.27	4.72	-1	-1	-1	-1	
49.88141702	5.282906018	448.392	30:17.9	2.89	2.91	13.46	3.61	15.82	4.75	-1	-1	-1	-1	
49.88142016	5.28290941	448.353	30:18.4	1.87	2.94	12.92	3.43	15.41	4.55	-1	-1	-1	-1	
49.88142165	5.282915477	448.355	30:18.9	0.97	2.98	12.51	3.39	15.28	4.55	-1	-1	-1	-1	
49.88142364	5.28291851	448.352	30:19.4	1.59	2.96	12.85	3.45	15.47	4.66	-1	-1	-1	-1	
49.88142617	5.282923013	448.369	30:19.9	1.63	2.96	13.1	3.5	15.74	4.81	-1	-1	-1	-1	
49.88142838	5.282930602	448.316	30:20.4	3.42	2.9	14.26	3.84	16.9	5.28	0.9	27.95	0.7	31.5	
49.88143102	5.282935223	448.319	30:20.9	4.25	2.89	14.99	3.87	17.55	5.15	1.35	29.34	0.7	25	
49.88143241	5.282940935	448.316	30:21.4	4.69	2.9	15.44	3.78	17.77	4.93	1.37	29.71	0.7	24.7	
49.88143474	5.282946858	448.344	30:21.9	5.84	2.89	15.88	3.77	18.22	4.95	1.3	24.74	0.5	16.6	
49.88143682	5.282949838	448.361	30:22.4	4.73	2.89	15.95	3.69	18.57	5.1	1.43	31.05	0.7	24.1	
49.88143853	5.282955218	448.345	30:22.9	4.57	2.87	16.26	3.73	19.07	5.28	1.47	31.88	0.7	25.9	
49.88144218	5.28296108	448.329	30:23.4	5.31	2.86	16.45	3.67	19.59	5.35	0.35	29.03	0.6	16	
49.88144417	5.282964435	448.381	30:23.9	5.12	2.85	17.16	3.57	19.84	5.28	1.53	33.17	0.7	24.7	
49.88144654	5.2829714	448.375	30:24.4	5.16	2.84	17.48	3.77	19.96	5.52	1.54	33.37	0.7	24.4	
49.88145061	5.282977208	448.377	30:24.9	4.82	2.85	17.28	3.69	20.24	5.57	1.08	33.48	0.7	30.3	
49.8814523	5.282981943	448.36	30:25.4	6.08	2.83	18.69	3.76	20.69	5.47	1.48	31.37	0.6	20.6	
49.88145468	5.28298934	448.355	30:25.9	6.81	2.82	18.96	3.79	20.86	5.73	2.19	33.73	0.7	16.4	
49.88145774	5.282996757	448.347	30:26.4	6.91	2.84	19.17	3.78	21.66	5.68	2.27	35.03	0.7	15	
49.88145965	5.28300195	448.383	30:26.9	6.82	2.84	19.35	4	21.8	5.68	2.29	35.25	0.7	15.1	
49.88146365	5.283006393	448.316	30:27.4	6.03	2.82	18.68	3.75	21.61	5.46	1.54	32.77	0.6	20.1	
49.88146753	5.283014995	448.261	30:27.9	5.89	2.8	18.69	3.88	22.03	5.61	0.93	476.38	3.3	21.1	
49.88147038	5.283020163	448.236	30:28.4	5.55	2.82	18.38	3.68	22.25	5.52	0.28	36.08	0.7	17	
49.88147324	5.283026707	448.203	30:28.9	6.48	2.79	19.22	3.82	22.35	5.64	1.6	33.89	0.6	20.4	
49.8814766	5.283035085	448.17	30:29.4	6.43	2.77	19.14	3.98	22.09	6.06	1.58	33.5	0.6	20.4	
49.88147933	5.283039577	448.203	30:29.9	6.15	2.78	19.37	4.1	22.55	6.38	1.61	34.19	0.6	20.8	
49.8814818	5.2830474	448.166	30:30.4	6.13	2.79	20.27	4.26	23.58	6.68	0.99	509.89	3.3	19.3	
49.88148634	5.283054217	448.148	30:30.9	7	2.81	20.97	4.01	24.18	6.62	1.73	36.67	0.6	19.8	
49.88148829	5.283060393	448.174	30:31.4	8.48	2.79	21.81	4.48	24.12	6.71	1.92	32.12	0.5	11.9	
49.88149157	5.283067398	448.186	30:31.9	7.23	2.79	20.64	4.15	23.33	6.36	2.45	37.73	0.7	15.1	
49.88149511	5.283075423	448.176	30:32.4	6.59	2.76	19.83	3.98	22.86	6.07	1.63	34.66	0.6	19.8	
49.88149687	5.283081397	448.216	30:32.9	6.5	2.74	19.89	3.96	22.47	6.07	1.6	34.07	0.6	19.3	
49.88150085	5.28308699	448.244	30:33.4	2.34	2.9	16.82	3.36	20.73	5.43	-1	-1	-1	-1	
49.88150336	5.283094502	448.233	30:33.9	2.22	2.95	16.23	3.28	20.26	5.29	-1	-1	-1	-1	
49.88150601	5.283098565	448.204	30:34.4	6.89	2.78	18.5	3.8	20.82	5.49	2.19	33.67	0.7	16.3	
49.88150866	5.283104367	448.214	30:34.9	6.55	2.75	18.74	3.63	21.01	5.2	2.21	33.98	0.7	15.4	
49.88151111	5.283111393	448.25	30:35.3	6.5	2.74	19.54	3.71	22.22	5.61	1.59	33.69	0.6	20	
49.88151461	5.283115855	448.291	30:35.9	5.94	2.78	19.84	3.6	22.68	5.43	0.95	490.43	3.3	19.2	
49.881517	5.28312315	448.253	30:36.4	6.93	2.76	21.18	4	23.59	6.21	1.68	35.77	0.6	19.5	
49.88152034	5.283129003	448.266	30:36.8	6.65	2.8	21.43	3.87	23.34	6.25	1.67	35.39	0.6	19.3	
49.88152246	5.283135087	448.245	30:37.4	7.36	2.8	21.73	3.99	23.7	5.78	2.49	38.33	0.7	15.6	
49.88152453	5.283140902	448.285	30:37.9	4.39	2.9	19.62	3.42	22.78	5.27	-1	-1	-1	-1	
49.88152774	5.283145685	448.269	30:38.4	7.13	2.84	21.61	3.51	24.33	4.95	1.74	36.89	0.6	19.4	
49.88152924	5.283153005	448.247	30:38.9	10.13	2.79	24.41	3.85	25.24	5.78	2.44	31.7	0.4	14.7	
49.88153216	5.283160033	448.25	30:39.4	9.98	2.8	24.87	4.15	25.8	6.73	2.49	32.4	0.4	15.7	
49.88153475	5.283165543	448.296	30:39.8	9.73	2.81	24.64	4.05	25.69	6.43	2.48	32.27	0.4	16.6	
49.88153687	5.283172455	448.345	30:40.4	9.46	2.81	24.24	4.13	25.42	6.35	2.24	32.99	0.4	19.4	
49.88154009	5.2831779	448.334	30:40.9	8.45	2.82	22.92	3.81	24.72	5.88	1.97	32.92	0.5	13.8	
49.88154234	5.283184645	448.278	30:41.3	8.75	2.77	23.76	3.81	25.41	5.87	2.03	33.83	0.5	14	
49.88154553	5.28319154	448.243	30:41.9	10.34	2.72	25.05	3.87	24.78	5.96	2.39	31.12	0.4	15	
49.88154809	5.28319808	448.259	30:42.4	9.71	2.73	23.13	3.59	23.11	5.39	2.23	29.02	0.4	14.9	
49.8815498	5.283205917	448.289	30:42.8	9.07	2.72	21.97	3.9	23.44	5.79	2.17	29.93	0.5	10.7	
49.8815531	5.283211187	448.275	30:43.4	8.12	2.7	21.28	3.78	23.5	5.93	1.88	31.29	0.5	12.6	
49.88155511	5.283218032	448.271	30:43.9	8.31	2.73	21.41	4.11	23.29	6.17	1.86	31.01	0.5	12.2	
49.88155749	5.283225135	448.301	30:44.3	9.29	2.67	21.61	4.02	23.11	6.25	2.14	29.51	0.5	10	
49.88155994	5.283230835	448.348	30:44.9	8.75	2.67	21.21	3.96	22.62	6.09	2.09	28.88	0.5	11	
49.88156158	5.283238207	448.301	30:45.4	8.28	2.63	20.77	3.98	22.65	6.06	1.81	30.16	0.5	13.1	
49.88156476	5.283244708	448.324	30:45.8	8.44	2.64	20.11	3.98	22.18	6.09	2.05	28.32	0.5	10.6	
49.88156717	5.28325109	448.3	30:46.4	7.9	2.64	19.81	4.2	22.1	6.12	1.76	29.43	0.5	11.8	
49.88156997	5.283257767	448.304	30:46.9	7.84	2.6	19.93	4.03	22.24	6.27	1.77	29.61	0.5	11.9	
49.88157305	5.28326286	448.363	30:47.4	7.78	2.6	19.83	3.94	21.84	6.15	1.74	29.08	0.5	12.2	
49.88157513	5.283269922	448.369	30:47.9	8.35	2.6	19.73	4.33	21.61	6.59	2	27.59	0.5	10.5	
49.88157861	5.283275413	448.39	30:48.4	8.25	2.61	19.5	4.11	21.42	6.44	1.98	27.35	0.5	10.5	
49.88158119	5.283281147	448.389	30:48.8	7.28	2.6	18.82	4	21.37	5.95	1.71	28.46	0.5	13.5	
49.88158404	5.28328803	448.394	30:49.4	6	2.63	18.28	3.77	21.42	5.97	1.53	32.48	0.6	20.4	
49.88158719	5.283293675	448.412	30:49.9	6.85	2.59	18.35	3.79	21.07	5.76	2.21	34.07	0.7	16.4	
49.88158934	5.283301473	448.353	30:50.3	7.35	2.58	18.61	4.3	21.11	6.15	1.68	28.11	0.5	12.9	
49.88159295	5.283307315	448.347	30:50.9	7.23	2.57	18.49	3.86	20.71	6.06	1.65	27.58	0.5	12.6	
49.88159555	5.283312832	448.366	30:51.3	7.1	2.57	18.68	3.82	20.66	5.93	1.65	27.51	0.5	13.5	
49.88159825	5.28331919	448.383	30:51.9	7.62	2.56	18.73	3.98	21.28	6.16	1.7	28.34	0.5	12.4	
49.88160201	5.283323767	448.429	30:52.4	7.64	2.56	19.05	3.93	21.15	5.95	1.69	28.16	0.5	12.6	
49.88160427	5.28333035	448.409	30:52.8	7.89	2.53	19.02	4.22	20.09	6.33	2.02	24.77	0.4	16.3	
49.88160743	5.2833359	448.382	30:53.4	8.16	2.53	12.41	4.3	20.69	6.33	3.56	59.53	1.5	5	
49.88161037	5.283341497	448.399	30:53.9	6.3	2.57	17.43	3.88	19.88	5.78	1.41	26.99	0.5	16.5	
49.88161257	5.283348185	448.382	30:54.3	7.07	2.59	17.94	4.06	19.58	6.01	1.74	25.77	0.5	13.2	
49.88161608	5.283352553	448.405	30:54.8	5.96	2.63	17.12	3.64	19.25	5.89	1.37	26.13	0.5	16.6	
49.88161791	5.283360232	448.342	30:55.4	7.23	2.55	16.56	4.56	18.95	6.39	1.91	23.82	0.5	10.8	
49.88162161	5.283365962	448.337	30:55.8	6.91	2.54	16.19	4.3	18.16	6.35	1.83	22.82	0.5	10	
49.88162436	5.283371232	448.362	30:56.4	6.13	2.53	15.7	3.93	17.53	6.13	1.56	23.07	0.5	11.9	
49.88162712	5.283377997	448.393	30:56.9	5.31	2.56	15.21	3.95	16.9	6.3	1.2	22.94	0.5	15.6	
49.88163048	5.283383342	448.436	30:57.3	5.15	2.56	14.54	3.81	16.56	5.78	1.18	22.48	0.5	16.3	
49.88163277	5.283391463	448.443	30:57.9	5.95	2.57	14.51	4.32	16.29	5.97	1.45	21.44	0.5	12.1	
49.88163669	5.283396963	448.443	30:58.4	5.05	2.57	14.43	3.51	15.8	5.51	1.12	21.45	0.5	16.5	
49.88163934	5.28340298	448.425	30:58.8	4.39	2.58	13.8	3.6	15.38	5.51	1.64	27.9	0.8	19.1	
49.88164206	5.28340948	448.443	30:59.4	2.25	2.7	13.59	3.37	15.18	5.94	-1	-1	-1	-1	
49.88164499	5.283414022	448.465	30:59.9	2.32	2.74	13.26	3.27	15.22	5.59	-1	-1	-1	-1	
49.88164693	5.283420942	448.521	31:00.3	2.31	2.71	13.25	3.47	15.09	5.93	-1	-1	-1	-1	
49.88164919	5.283426287	448.521	31:00.9	3.44	2.7	12.78	3.45	14.65	5.56	0.78	24.23	0.7	29.1	
49.88165115	5.283432645	448.544	31:01.4	4.91	2.6	13.28	3.66	14.85	5.38	1.06	20.16	0.5	17.3	
49.88165258	5.283440512	448.619	31:01.8	4.85	2.59	13.69	3.79	15.33	5.82	1.09	20.81	0.5	15.7	
49.88165527	5.28344555	448.682	31:02.4	3.3	2.65	13.6	3.57	15.04	5.68	0.8	24.88	0.7	28	
49.88165671	5.283453368	448.721	31:02.9	4.25	2.59	13.24	4	14.71	6.06	1.57	26.69	0.8	19.9	
49.88165978	5.283459197	448.722	31:03.3	5.04	2.57	13.21	4.06	15.07	5.96	1.07	20.46	0.5	18	
49.88166176	5.28346536	448.761	31:03.9	4.49	2.6	13.58	3.95	15.39	5.64	1.64	27.92	0.8	19.9	
49.88166358	5.283472473	448.828	31:04.3	4.55	2.61	13.83	3.89	15.24	5.72	1.63	27.65	0.8	21	
49.88166735	5.283477375	448.909	31:04.8	3.09	2.66	13.12	3.3	14.52	4.98	0.77	24.02	0.7	29.3	
49.88166853	5.283482855	448.894	31:05.4	1.63	2.77	12.3	3.07	13.84	4.45	-1	-1	-1	-1	
49.88166947	5.283487102	448.986	31:05.8	3.52	2.65	12.78	3.41	14.15	5.11	0.83	23.68	0.8	21.8	
49.88167241	5.283491487	449.022	31:06.4	2.59	2.69	12.8	3.36	14.48	5.22	-1	-1	-1	-1	
49.88167332	5.283495208	449.015	31:06.9	1.2	2.79	12.16	3.11	14.14	4.82	-1	-1	-1	-1	
49.8816738	5.283501578	449.084	31:07.3	3.79	2.62	12.74	3.77	14.39	5.82	0.84	24.08	0.8	22.7	
49.88167699	5.283505682	449.082	31:07.8	5.19	2.59	12.78	3.96	14.47	5.76	1.29	19.04	0.5	12.6	
49.88167866	5.283511053	449.055	31:08.4	3.89	2.58	12.52	3.81	14.14	5.57	1.42	26.86	0.9	19.1	
49.88168024	5.28351774	449.068	31:08.8	3.17	2.61	12.38	3.77	14.1	5.8	0.71	25.36	0.8	25.4	
49.88168307	5.283522523	449.04	31:09.3	3.04	2.62	12.03	3.68	13.86	5.69	0.7	24.93	0.8	26.5	
49.88168467	5.283529175	449.012	31:09.9	3.42	2.6	11.45	4.23	13.56	5.92	0.79	22.69	0.8	22.6	
49.88168696	5.283535397	449.023	31:10.3	2.65	2.61	11.17	3.95	13.07	6.04	0.66	23.51	0.8	29.5	
49.88168907	5.283541213	449.104	31:10.8	0.51	2.74	10.94	3.27	12.73	5.24	-1	-1	-1	-1	
49.88169034	5.28354779	449.064	31:11.4	0.48	2.76	10.11	3.28	12.38	5.12	-1	-1	-1	-1	
49.88169364	5.28355355	449.035	31:11.8	0.95	2.76	10.16	3.35	12.4	5.2	-1	-1	-1	-1	
49.88169508	5.283560488	448.995	31:12.3	2.77	2.62	10.22	3.88	12.34	5.34	0.1	20.03	0.7	20.6	
49.88169769	5.28356853	448.966	31:12.9	3.08	2.57	10.32	4.13	12.15	5.71	0.71	20.33	0.8	21.9	
49.88170004	5.283574373	448.975	31:13.3	2.34	2.6	10.52	3.72	12.23	5.41	-1	-1	-1	-1	
49.88170201	5.283581742	448.969	31:13.8	2.85	2.59	10.4	4.07	12.28	5.77	0.62	22.09	0.8	27	
49.88170512	5.28358793	448.921	31:14.4	2.9	2.6	10.13	4.1	12.12	5.71	0.2	18.56	0.7	18.5	
49.88170664	5.283594643	448.903	31:14.8	2.53	2.59	10.05	4.09	11.89	5.85	0.6	21.39	0.8	27.7	
49.8817084	5.283601695	448.907	31:15.3	2.63	2.59	9.91	4.08	11.84	5.73	0.1	19.22	0.7	21.1	
49.88171088	5.283607383	448.913	31:15.9	2.25	2.61	10.22	3.79	11.87	5.49	-1	-1	-1	-1	
49.88171265	5.28361475	448.818	31:16.3	2.37	2.59	10.21	3.69	11.87	5.63	0.6	21.35	0.8	29.4	
49.88171586	5.28362136	448.822	31:16.8	2.54	2.6	10.15	3.78	12.04	5.57	0.1	20.65	0.8	27.6	
49.88171732	5.283628455	448.791	31:17.4	2.03	2.6	9.97	3.6	12.06	5.22	-1	-1	-1	-1	
49.88171993	5.283635345	448.746	31:17.8	1.5	2.64	9.93	3.55	12.07	5.38	-1	-1	-1	-1	
49.88172247	5.283640948	448.762	31:18.4	0.82	2.7	9.8	3.44	12.04	5.15	-1	-1	-1	-1	
49.88172421	5.283649257	448.755	31:18.9	1.83	2.64	9.98	3.83	12.33	5.65	-1	-1	-1	-1	
49.88172727	5.283655598	448.716	31:19.3	2.62	2.62	10.75	3.79	13.01	5.7	0.11	22.32	0.8	25.9	
49.88172925	5.283663247	448.687	31:19.9	3.07	2.58	10.87	4.06	13.34	5.8	0.11	21.65	0.7	21.2	
49.88173138	5.283670028	448.705	31:20.4	3.01	2.58	11.33	3.99	13.77	5.96	0.12	22.35	0.7	21.8	
49.88173404	5.28367593	448.76	31:20.8	2.81	2.61	12.06	3.76	14.43	5.71	0.17	25.58	0.8	27.6	
49.88173581	5.283683872	448.7	31:21.4	3.53	2.58	12.32	4.02	14.66	6	0.17	23.03	0.7	19.2	
49.88173898	5.283690483	448.711	31:21.9	3.08	2.64	12.73	3.6	14.83	5.56	0.79	24.53	0.7	30.8	
